020006000029;AK-12-120010;0200060;AK-12;07;12;Cordova Jr/Sr High School;Cordova City School District;Valdez-Cordova Census Area;PO Box 1330;Cordova;AK;99574;0140;(907)424-3266;43;Rural: Remote;No;No;Yes;Yes;140.00000;11.28000;12.4000000;111.00000;0.00000
020006000750;AK-12-128010;0200060;AK-12;KG;12;Cordova School District Innovative Learning;Cordova City School District;Valdez-Cordova Census Area;PO Box 1330;Cordova;AK;99574;;(907)424-3266;43;Rural: Remote;No;No;No;†;5.00000;0.22000;22.7000000;†;†
020051000514;AK-33-330280;0200510;AK-33;PK;05;Cottonwood Creek Elementary;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;800 N Seward Meridian;Wasilla;AK;99645;;(907)864-2100;32;Town: Distant;No;No;Yes;Yes;465.00000;26.00000;17.9000000;157.00000;35.00000
020009000629;AK-13-130020;0200090;AK-13;PK;05;Craig Elementary;Craig City School District;Prince of Wales-Hyder Census Area;Box 800;Craig;AK;99921;;(907)826-3274;43;Rural: Remote;No;No;Yes;Yes;101.00000;9.54000;10.6000000;84.00000;14.00000
020009000038;AK-13-130010;0200090;AK-13;09;12;Craig High School;Craig City School District;Prince of Wales-Hyder Census Area;Box 800;Craig;AK;99921;;(907)826-2274;43;Rural: Remote;No;No;Yes;Yes;69.00000;9.13000;7.6000000;52.00000;4.00000
020009000433;AK-13-130030;0200090;AK-13;06;08;Craig Middle School;Craig City School District;Prince of Wales-Hyder Census Area;Box 800;Craig;AK;99921;;(907)826-3274;43;Rural: Remote;No;No;Yes;Yes;75.00000;5.96000;12.6000000;32.00000;6.00000
020060000238;AK-16-160400;0200600;AK-16;03;06;Crawford Elementary;Fairbanks North Star Borough School District;Fairbanks North Star Borough;692 Raven's Way;Eielson AFB;AK;99702;1346;(907)372-3306;41;Rural: Fringe;No;No;No;†;280.00000;15.17000;18.5000000;39.00000;31.00000
020018000071;AK-05-050180;0200180;AK-05;PK;06;Creekside Park Elementary;Anchorage School District;Anchorage Municipality;7500 E 6th Ave;Anchorage;AK;99504;1999;(907)742-1550;11;City: Large;No;No;Yes;Yes;457.00000;27.60000;16.6000000;409.00000;0.00000
020076000347;AK-29-290020;0200760;AK-29;PK;12;Crow Village Sam School;Kuspuk School District;Bethel Census Area;PO Box CHU;Chuathbaluk;AK;99557;;(907)467-4229;43;Rural: Remote;No;No;Yes;Yes;24.00000;2.00000;12.0000000;24.00000;0.00000
020077500552;AK-51-510140;0200775;AK-51;PK;12;Cruikshank School;Yukon Flats School District;Yukon-Koyukuk Census Area;PO Box 24050;Beaver;AK;99724;;(907)628-6313;43;Rural: Remote;No;No;Yes;Yes;10.00000;1.00000;10.0000000;10.00000;0.00000
020054000321;AK-34-348010;0200540;AK-34;PK;12;CyberLynx Correspondence Program;Nenana City School District;Yukon-Koyukuk Census Area;PO Box 599;Nenana;AK;99760;;(907)832-5423;43;Rural: Remote;No;No;No;†;1246.00000;8.00000;155.8000000;†;†
020052000241;AK-21-210120;0200520;AK-21;PK;12;David Louis Memorial School;Iditarod Area School District;Yukon-Koyukuk Census Area;Box 90;Grayling;AK;99590;;(907)453-5135;43;Rural: Remote;No;No;Yes;Yes;49.00000;3.00000;16.3000000;49.00000;0.00000
020062500394;AK-37-370210;0200625;AK-37;PK;12;Davis-Ramoth School;Northwest Arctic Borough School District;Northwest Arctic Borough;PO Box 119;Selawik;AK;99770;;(907)484-2142;43;Rural: Remote;No;No;Yes;Yes;276.00000;22.00000;12.5000000;268.00000;0.00000
020062500294;AK-37-370030;0200625;AK-37;PK;12;Deering School;Northwest Arctic Borough School District;Northwest Arctic Borough;PO Box 36009;Deering;AK;99736;;(907)363-2121;43;Rural: Remote;No;No;Yes;Yes;51.00000;2.00000;25.5000000;51.00000;0.00000
020010000559;AK-14-140020;0200100;AK-14;PK;05;Delta Junction Elementary;Delta/Greely School District;Southeast Fairbanks Census Area;PO Box 647;Delta Junction;AK;99737;;(907)895-4696;43;Rural: Remote;No;No;Yes;Yes;371.00000;21.03000;17.6000000;85.00000;44.00000
020010000764;AK-14-140100;0200100;AK-14;06;08;Delta Junction Junior High School;Delta/Greely School District;Southeast Fairbanks Census Area;PO Box 546;Delta Junction;AK;99737;;(907)895-5165;43;Rural: Remote;No;No;Yes;Yes;151.00000;10.30000;14.7000000;37.00000;12.00000
020010000630;AK-14-140030;0200100;AK-14;09;12;Delta Junction Senior High School;Delta/Greely School District;Southeast Fairbanks Census Area;PO Box 647;Delta Junction;AK;99737;;(907)895-4460;43;Rural: Remote;No;No;Yes;No;175.00000;12.50000;14.0000000;38.00000;15.00000
020051000759;AK-33-330550;0200510;AK-33;PK;05;Dena?ina Elementary School;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;PO Box 877469;Wasilla;AK;99687;;(907)864-5600;41;Rural: Fringe;No;No;Yes;Yes;369.00000;22.00000;16.8000000;185.00000;30.00000
020060000262;AK-16-160050;0200600;AK-16;PK;06;Denali Elementary;Fairbanks North Star Borough School District;Fairbanks North Star Borough;1042 Lathrop St;Fairbanks;AK;99701;4198;(907)452-2456;13;City: Small;No;No;Yes;Yes;335.00000;18.50000;18.1000000;145.00000;31.00000
020018000072;AK-05-050190;0200180;AK-05;PK;06;Denali Montessori Elementary;Anchorage School District;Anchorage Municipality;952 Cordova St;Anchorage;AK;99501;3785;(907)742-4500;11;City: Large;No;Yes;Yes;Yes;422.00000;24.40000;17.3000000;186.00000;18.00000
020077000447;AK-02-028010;0200770;AK-02;PK;12;Denali PEAK;Denali Borough School District;Denali Borough;PO Box 280;Healy;AK;99743;0280;(907)683-2278;43;Rural: Remote;No;No;No;†;776.00000;6.52000;119.0000000;†;†
020012000745;AK-15-158010;0200120;AK-15;KG;12;Dillingham Correspondence School;Dillingham City School District;Dillingham Census Area;PO Box 170;Dillingham;AK;99576;;(907)842-5221;43;Rural: Remote;No;No;Yes;Yes;0.00000;0.05000;†;–;–
020012000042;AK-15-150010;0200120;AK-15;PK;05;Dillingham Elementary;Dillingham City School District;Dillingham Census Area;PO Box 170;Dillingham;AK;99576;;(907)842-5642;43;Rural: Remote;No;No;Yes;Yes;216.00000;19.00000;11.4000000;216.00000;0.00000
020012000634;AK-15-150020;0200120;AK-15;06;12;Dillingham Middle/High School;Dillingham City School District;Dillingham Census Area;PO Box 170;Dillingham;AK;99576;;(907)842-5221;43;Rural: Remote;No;No;Yes;Yes;226.00000;18.90000;12.0000000;226.00000;0.00000
020018000073;AK-05-050200;0200180;AK-05;09;12;Dimond High School;Anchorage School District;Anchorage Municipality;2909 W 88th Ave;Anchorage;AK;99502;5397;(907)742-7000;11;City: Large;No;Yes;Yes;Yes;1504.00000;69.34000;21.7000000;368.00000;85.00000
020002000499;AK-07-070050;0200020;AK-07;PK;12;Diomede School;Bering Strait School District;Nome Census Area;PO Box 7099;Diomede;AK;99762;;(907)686-3021;43;Rural: Remote;No;No;Yes;Yes;16.00000;1.10000;14.5000000;16.00000;0.00000
020060000766;AK-16-169070;0200600;AK-16;KG;08;Discovery Peak Charter School;Fairbanks North Star Borough School District;Fairbanks North Star Borough;2880 HURST ROAD;North Pole;AK;99705;;(907)488-0136;23;Suburb: Small;Yes;No;No;†;188.00000;10.50000;17.9000000;38.00000;11.00000
020052000327;AK-21-218010;0200520;AK-21;KG;12;Distance Learning/Corresp. Ctr.;Iditarod Area School District;Anchorage Municipality;Box 772182;Eagle River;AK;99577;;(907)694-6100;31;Town: Fringe;No;No;Yes;Yes;143.00000;0.49000;291.8000000;†;†
020005000024;AK-03-030010;0200050;AK-03;PK;12;Dot Lake School;Alaska Gateway School District;Southeast Fairbanks Census Area;PO Box 2280;Dot Lake;AK;99737;;(907)882-2663;43;Rural: Remote;No;No;Yes;Yes;9.00000;0.90000;10.0000000;9.00000;0.00000
020021000134;AK-22-220020;0200210;AK-22;06;08;Dzantik'i Heeni Middle School;Juneau Borough School District;Juneau City and Borough;10014 Crazy Horse Dr;Juneau;AK;99801;;(907)796-5800;41;Rural: Fringe;No;No;Yes;No;507.00000;28.04000;18.1000000;117.00000;31.00000
020018000460;AK-05-059080;0200180;AK-05;KG;06;Eagle Academy Charter School;Anchorage School District;Anchorage Municipality;10901 Mausel St Ste 101;Eagle River;AK;99577;8019;(907)742-3025;31;Town: Fringe;Yes;No;No;†;176.00000;9.00000;19.6000000;†;†
020005000025;AK-03-030020;0200050;AK-03;PK;12;Eagle Community School;Alaska Gateway School District;Southeast Fairbanks Census Area;Box 168;Eagle;AK;99738;;(907)547-2210;43;Rural: Remote;No;No;Yes;Yes;19.00000;1.75000;10.9000000;14.00000;0.00000
020018000074;AK-05-050210;0200180;AK-05;PK;06;Eagle River Elementary;Anchorage School District;Anchorage Municipality;19900 Old Eagle River Rd;Eagle River;AK;99577;8096;(907)742-3000;31;Town: Fringe;No;Yes;Yes;Yes;0.00000;0.00000;†;2.00000;1.00000
020018000458;AK-05-051130;0200180;AK-05;09;12;Eagle River High School;Anchorage School District;Anchorage Municipality;8701 Yosemite Dr;Eagle River;AK;99577;6500;(907)742-2700;31;Town: Fringe;No;No;No;†;852.00000;38.91000;21.9000000;61.00000;61.00000
020072000340;AK-47-470010;0200720;AK-47;PK;06;Eagle's View Elementary School;Unalaska City School District;Aleutians West Census Area;PO Box 570;Unalaska;AK;99685;;(907)581-3979;43;Rural: Remote;No;No;Yes;No;238.00000;15.93000;14.9000000;37.00000;18.00000
020048000183;AK-28-280030;0200480;AK-28;PK;05;East Elementary;Kodiak Island Borough School District;Kodiak Island Borough;722 Mill Bay Rd;Kodiak;AK;99615;;(907)481-7493;33;Town: Remote;No;No;Yes;Yes;314.00000;23.00000;13.7000000;131.00000;35.00000
020018000075;AK-05-050220;0200180;AK-05;09;12;East High School;Anchorage School District;Anchorage Municipality;4025 E Northern Lights Blvd;Anchorage;AK;99508;3599;(907)742-2100;11;City: Large;No;Yes;Yes;Yes;1763.00000;90.65000;19.4000000;1304.00000;0.00000
020061000139;AK-36-360120;0200610;AK-36;06;08;Eben Hopson Middle School;North Slope Borough School District;North Slope Borough;PO Box 509;Utqiagvik;AK;99723;;(907)852-9700;41;Rural: Fringe;No;No;No;†;270.00000;17.50000;15.4000000;42.00000;6.00000
020000100392;AK-31-310090;0200001;AK-31;PK;12;Eek School;Lower Kuskokwim School District;Bethel Census Area;PO Box 050;Eek;AK;99578;0050;(907)536-5227;43;Rural: Remote;No;No;Yes;Yes;124.00000;5.25000;23.6000000;108.00000;0.00000
020060000464;AK-16-169040;0200600;AK-16;07;12;Effie Kokrine Charter School;Fairbanks North Star Borough School District;Fairbanks North Star Borough;601 Loftus Rd;Fairbanks;AK;99709;;(907)474-0958;23;Suburb: Small;Yes;No;Yes;Yes;159.00000;10.00000;15.9000000;104.00000;5.00000
020086200382;AK-52-520060;0200862;AK-52;PK;08;Ella B. Vernetti School;Yukon-Koyukuk School District;Yukon-Koyukuk Census Area;PO Box 70;Koyukuk;AK;99754;;(907)927-2212;43;Rural: Remote;No;No;Yes;Yes;15.00000;2.28000;6.6000000;13.00000;0.00000
020000300217;AK-32-320040;0200003;AK-32;PK;12;Emmonak School;Lower Yukon School District;Kusilvak Census Area;PO Box 267;Emmonak;AK;99581;0267;(907)949-1248;43;Rural: Remote;No;No;Yes;Yes;212.00000;15.00000;14.1000000;212.00000;0.00000
020081000373;AK-49-490010;0200810;AK-49;PK;05;Evergreen Elementary;Wrangell Public School District;Wrangell City and Borough;Box 736;Wrangell;AK;99929;0736;(907)874-2321;43;Rural: Remote;No;No;Yes;Yes;159.00000;11.03000;14.4000000;†;†
020057000426;AK-35-358010;0200570;AK-35;KG;12;Extensions Correspondence;Nome Public Schools;Nome Census Area;PO Box 131;Nome;AK;99762;0131;(907)443-2231;41;Rural: Fringe;No;No;Yes;Yes;15.00000;2.00000;7.5000000;†;†
020060000587;AK-16-168010;0200600;AK-16;PK;12;Fairbanks B.E.S.T.;Fairbanks North Star Borough School District;Fairbanks North Star Borough;520 Fifth Ave;Fairbanks;AK;99701;4756;(907)452-2000;13;City: Small;No;No;No;†;274.00000;2.50000;109.6000000;†;†
020018000076;AK-05-050300;0200180;AK-05;PK;06;Fairview Elementary;Anchorage School District;Anchorage Municipality;1327 Nelchina St;Anchorage;AK;99501;4896;(907)742-7600;11;City: Large;No;No;Yes;Yes;365.00000;24.20000;15.1000000;365.00000;0.00000
020000700007;AK-56-560050;0200007;AK-56;PK;12;False Pass School;Aleutians East Borough School District;Aleutians East Borough;PO Box 30;False Pass;AK;99583;;(907)548-2224;43;Rural: Remote;No;No;Yes;Yes;7.00000;1.00000;7.0000000;†;†
020018000178;AK-05-056010;0200180;AK-05;KG;12;Family Partnership Charter School;Anchorage School District;Anchorage Municipality;4400 Business Park Blvd # B22;Anchorage;AK;99503;2111;(907)742-3700;11;City: Large;Yes;No;Yes;No;694.00000;6.48000;107.1000000;†;†
020015000427;AK-25-258010;0200150;AK-25;KG;12;Fast Track;Ketchikan Gateway Borough School District;Ketchikan Gateway Borough;333 Schoenbar Rd;Ketchikan;AK;99901;;(907)225-2127;33;Town: Remote;No;No;No;†;48.00000;1.40000;34.3000000;†;†
020015000052;AK-25-250050;0200150;AK-25;PK;06;Fawn Mountain Elementary;Ketchikan Gateway Borough School District;Ketchikan Gateway Borough;333 Schoenbar Rd;Ketchikan;AK;99901;;(907)228-2200;41;Rural: Fringe;No;No;Yes;Yes;265.00000;19.50000;13.6000000;68.00000;9.00000
020051000585;AK-33-330290;0200510;AK-33;PK;05;Finger Lake Elementary;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;5981 Eek St;Wasilla;AK;99654;;(907)864-2200;32;Town: Distant;No;No;Yes;Yes;459.00000;23.99000;19.1000000;117.00000;31.00000
020018000598;AK-05-050880;0200180;AK-05;PK;06;Fire Lake Elementary;Anchorage School District;Anchorage Municipality;13801 Harry McDonald Road;Eagle River;AK;99577;2569;(907)742-3350;31;Town: Fringe;No;No;Yes;Yes;403.00000;28.00000;14.4000000;100.00000;28.00000
020039000296;AK-24-249030;0200390;AK-24;KG;06;Fireweed Academy;Kenai Peninsula Borough School District;Kenai Peninsula Borough;995 Soundview Ave. Ste 2;Homer;AK;99603;;(907)235-9728;43;Rural: Remote;Yes;No;No;†;128.00000;8.00000;16.0000000;42.00000;13.00000
020021000129;AK-22-220030;0200210;AK-22;06;08;Floyd Dryden Middle School;Juneau Borough School District;Juneau City and Borough;10014 Crazy Horse Dr;Juneau;AK;99801;;(907)463-1850;33;Town: Remote;No;No;No;†;451.00000;25.20000;17.9000000;101.00000;18.00000
020080000496;AK-10-108010;0200800;AK-10;PK;12;FOCUS Homeschool;Chugach School District;Anchorage Municipality;9312 Vanguard Dr;Anchorage;AK;99507;;(907)522-7400;11;City: Large;No;No;Yes;Yes;415.00000;7.25000;57.2000000;†;†
020077500362;AK-51-510070;0200775;AK-51;PK;12;Fort Yukon School;Yukon Flats School District;Yukon-Koyukuk Census Area;PO Box 129;Fort Yukon;AK;99740;;(907)662-2352;43;Rural: Remote;No;No;Yes;Yes;92.00000;9.00000;10.2000000;84.00000;0.00000
020051000741;AK-33-330530;0200510;AK-33;PK;05;Fred and Sara Machetanz Elementary School;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;4961 E Nelson Rd;Wasilla;AK;99654;;(907)864-2300;32;Town: Distant;No;No;No;†;480.00000;24.33000;19.7000000;86.00000;16.00000
020061000285;AK-36-360020;0200610;AK-36;PK;05;Fred Ipalook Elementary;North Slope Borough School District;North Slope Borough;Box 450;Utqiagvik;AK;99723;0450;(907)852-9550;33;Town: Remote;No;No;No;†;664.00000;38.00000;17.5000000;126.00000;15.00000
020051000740;AK-33-339040;0200510;AK-33;KG;08;Fronteras Charter School;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;2315 N Seward Meridian Pky;Wasilla;AK;99654;;(907)376-2223;32;Town: Distant;Yes;No;No;†;326.00000;17.00000;19.2000000;†;†
020018000530;AK-05-059050;0200180;AK-05;KG;12;Frontier Charter School;Anchorage School District;Anchorage Municipality;400 W Northern Lights Blvd Ste 4;Anchorage;AK;99503;3877;(907)742-1180;11;City: Large;Yes;No;No;†;244.00000;1.00000;244.0000000;†;†
020013000252;AK-17-179010;0200130;AK-17;09;12;Galena Interior Learning Academy (GILA);Galena City School District;Yukon-Koyukuk Census Area;PO Box 359;Galena;AK;99741;;(907)656-2053;43;Rural: Remote;No;No;Yes;Yes;212.00000;16.32000;13.0000000;182.00000;0.00000
020002000012;AK-07-070180;0200020;AK-07;PK;12;Gambell School;Bering Strait School District;Nome Census Area;PO Box 169;Gambell;AK;99742;;(907)985-5515;43;Rural: Remote;No;No;Yes;Yes;178.00000;16.14000;11.0000000;173.00000;0.00000
020078000367;AK-48-480040;0200780;AK-48;06;08;George H. Gilson Middle School;Valdez City School District;Valdez-Cordova Census Area;PO Box 398;Valdez;AK;99686;;(907)835-2244;43;Rural: Remote;No;No;Yes;No;146.00000;11.75000;12.4000000;40.00000;7.00000
020076000665;AK-29-290090;0200760;AK-29;06;12;George Morgan Sr. H.S.;Kuspuk School District;Bethel Census Area;PO Box 30;Kalskag;AK;99607;;(907)471-2288;43;Rural: Remote;No;No;Yes;Yes;72.00000;6.00000;12.0000000;70.00000;0.00000
020010000510;AK-14-140090;0200100;AK-14;KG;12;Gerstle River School;Delta/Greely School District;Southeast Fairbanks Census Area;PO Box 369;Delta Junction;AK;99737;0527;(907)895-5165;43;Rural: Remote;No;No;Yes;Yes;28.00000;2.00000;14.0000000;†;†
020018000077;AK-05-050360;0200180;AK-05;PK;08;Girdwood School;Anchorage School District;Anchorage Municipality;PO Box 189;Girdwood;AK;99587;0189;(907)742-5300;42;Rural: Distant;No;No;No;†;205.00000;15.16000;13.5000000;26.00000;3.00000
020051000225;AK-33-330030;0200510;AK-33;KG;12;Glacier View School;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;65975 S Wolverine Circle;Sutton;AK;99674;;(907)861-5650;43;Rural: Remote;No;No;Yes;Yes;53.00000;4.54000;11.7000000;14.00000;10.00000
020000100207;AK-31-310060;0200001;AK-31;03;06;Gladys Jung Elementary;Lower Kuskokwim School District;Bethel Census Area;PO Box 800;Bethel;AK;99559;0800;(907)543-4440;41;Rural: Fringe;No;No;Yes;Yes;340.00000;23.00000;14.8000000;301.00000;0.00000
020018000078;AK-05-050370;0200180;AK-05;PK;06;Gladys Wood Elementary;Anchorage School District;Anchorage Municipality;7001 Cranberry St;Anchorage;AK;99502;3199;(907)742-6760;11;City: Large;No;No;Yes;Yes;396.00000;25.97000;15.2000000;†;†
020007000034;AK-11-110060;0200070;AK-11;PK;06;Glennallen Elementary;Copper River School District;Valdez-Cordova Census Area;Box 108;Glennallen;AK;99588;;(907)822-3232;43;Rural: Remote;No;No;Yes;Yes;129.00000;9.60000;13.4000000;61.00000;6.00000
020007000039;AK-11-110070;0200070;AK-11;07;12;Glennallen Jr/Sr High School;Copper River School District;Valdez-Cordova Census Area;Box 108;Glennallen;AK;99588;;(907)822-5286;43;Rural: Remote;No;No;Yes;Yes;119.00000;9.40000;12.7000000;60.00000;5.00000
020060000049;AK-16-167020;0200600;AK-16;05;12;Golden Heart Academy;Fairbanks North Star Borough School District;Fairbanks North Star Borough;1502 Wilbur St;Fairbanks;AK;99701;5758;(907)456-1536;13;City: Small;No;No;Yes;Yes;17.00000;3.00000;5.7000000;†;†
020018010162;AK-05-051050;0200180;AK-05;07;08;Goldenview Middle School;Anchorage School District;Anchorage Municipality;15800 Goldenview Dr;Anchorage;AK;99516;4924;(907)348-8626;11;City: Large;No;No;No;†;714.00000;38.41000;18.6000000;116.00000;15.00000
020051000011;AK-33-330390;0200510;AK-33;PK;02;Goose Bay Elementary;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;7362 W Parks Hwy #842;Wasilla;AK;99654;;(907)352-6400;41;Rural: Fringe;No;No;Yes;Yes;344.00000;17.49000;19.7000000;117.00000;27.00000
020018000504;AK-05-050380;0200180;AK-05;PK;06;Government Hill Elementary;Anchorage School District;Anchorage Municipality;525 Bluff Dr;Anchorage;AK;99501;1198;(907)742-5000;41;Rural: Fringe;No;Yes;Yes;Yes;497.00000;28.34000;17.5000000;285.00000;0.00000
020018000505;AK-05-050140;0200180;AK-05;06;08;Gruening Middle School;Anchorage School District;Anchorage Municipality;16525 S Birchwood Loop Rd;Eagle River;AK;99567;;(907)742-3600;31;Town: Fringe;No;No;No;†;586.00000;32.30000;18.1000000;†;†
020073000344;AK-09-090030;0200730;AK-09;KG;12;Gustavus School;Chatham School District;Hoonah-Angoon Census Area;Box 120;Gustavus;AK;99826;;(907)697-2248;43;Rural: Remote;No;No;No;†;64.00000;6.20000;10.3000000;†;†
020076000353;AK-29-290080;0200760;AK-29;PK;12;Gusty Michael School;Kuspuk School District;Bethel Census Area;General Delivery;Stony River;AK;99557;;(907)537-3225;43;Rural: Remote;No;No;Yes;Yes;14.00000;0.60000;23.3000000;14.00000;0.00000
020027000144;AK-18-180010;0200270;AK-18;PK;08;Haines Elementary;Haines Borough School District;Haines Borough;Box 1289;Haines;AK;99827;;(907)766-6700;43;Rural: Remote;No;No;Yes;Yes;171.00000;11.71000;14.6000000;78.00000;3.00000
020027000639;AK-18-180020;0200270;AK-18;09;12;Haines High School;Haines Borough School District;Haines Borough;Box 1289;Haines;AK;99827;;(907)766-6700;43;Rural: Remote;No;No;Yes;Yes;88.00000;6.36000;13.8000000;26.00000;1.00000
020027000670;AK-18-188010;0200270;AK-18;KG;12;Haines Home School;Haines Borough School District;Haines Borough;Box 1289;Haines;AK;99827;;(907)766-6700;43;Rural: Remote;No;No;No;†;17.00000;0.16000;106.3000000;†;†
020018000534;AK-05-050870;0200180;AK-05;07;08;Hanshew Middle School;Anchorage School District;Anchorage Municipality;10121 Lake Otis Pkwy;Anchorage;AK;99507;4298;(907)349-1561;11;City: Large;No;No;Yes;Yes;706.00000;38.90000;18.1000000;266.00000;53.00000
020021000132;AK-22-220060;0200210;AK-22;PK;06;Harborview Elementary;Juneau Borough School District;Juneau City and Borough;10014 Crazy Horse Dr;Juneau;AK;99801;8529;(907)523-1850;33;Town: Remote;No;No;Yes;Yes;336.00000;28.30000;11.9000000;109.00000;20.00000
020061000287;AK-36-360040;0200610;AK-36;PK;12;Harold Kaveolook School;North Slope Borough School District;North Slope Borough;Box 20;Kaktovik;AK;99747;;(907)640-5800;43;Rural: Remote;No;No;No;†;59.00000;8.00000;7.4000000;6.00000;4.00000
020078000495;AK-48-480050;0200780;AK-48;PK;05;Hermon Hutchens Elementary;Valdez City School District;Valdez-Cordova Census Area;PO Box 398;Valdez;AK;99686;;(907)835-4728;43;Rural: Remote;No;No;Yes;No;364.00000;28.00000;13.0000000;109.00000;15.00000
020018000555;AK-05-059060;0200180;AK-05;06;12;Highland Academy Charter;Anchorage School District;Anchorage Municipality;5530 E Northern Lights Ste 1;Anchorage;AK;99504;3169;(907)742-1700;11;City: Large;Yes;Yes;Yes;Yes;184.00000;11.00000;16.7000000;†;†
020002000014;AK-07-070200;0200020;AK-07;PK;12;Hogarth Kingeekuk Sr. Memorial School;Bering Strait School District;Nome Census Area;PO Box 200;Savoonga;AK;99769;;(907)984-6811;43;Rural: Remote;No;No;Yes;Yes;250.00000;19.14000;13.1000000;242.00000;0.00000
020070000484;AK-44-440250;0200700;AK-44;PK;12;Hollis School;Southeast Island School District;Prince of Wales-Hyder Census Area;PO Box 803;Craig;AK;99921;;(907)530-7108;43;Rural: Remote;No;No;Yes;Yes;22.00000;2.00000;11.0000000;11.00000;0.00000
020021000125;AK-22-228010;0200210;AK-22;PK;12;HomeBRIDGE;Juneau Borough School District;Juneau City and Borough;10014 Crazy Horse Dr;Juneau;AK;99801;8529;(907)523-1821;33;Town: Remote;No;No;Yes;Yes;30.00000;0.50000;60.0000000;†;†
020039000081;AK-24-247020;0200390;AK-24;09;12;Homer Flex School;Kenai Peninsula Borough School District;Kenai Peninsula Borough;4122 Ben Walters Ln;Homer;AK;99603;;(907)235-5558;43;Rural: Remote;No;No;Yes;Yes;28.00000;3.51000;8.0000000;21.00000;0.00000
020039000158;AK-24-240080;0200390;AK-24;09;12;Homer High School;Kenai Peninsula Borough School District;Kenai Peninsula Borough;600 E Fairview Ave;Homer;AK;99603;;(907)235-4600;43;Rural: Remote;No;No;No;†;381.00000;23.14000;16.5000000;85.00000;24.00000
020039000543;AK-24-240320;0200390;AK-24;07;08;Homer Middle School;Kenai Peninsula Borough School District;Kenai Peninsula Borough;500 Sterling Hwy;Homer;AK;99603;;(907)235-5700;43;Rural: Remote;No;No;No;†;181.00000;13.92000;13.0000000;50.00000;12.00000
020018010080;AK-05-050400;0200180;AK-05;PK;06;Homestead Elementary;Anchorage School District;Anchorage Municipality;18001 Baranoff St;Eagle River;AK;99577;8299;(907)742-3550;31;Town: Fringe;No;No;No;†;458.00000;29.79000;15.4000000;82.00000;25.00000
020030000146;AK-19-190010;0200300;AK-19;PK;12;Hoonah City School;Hoonah City School District;Hoonah-Angoon Census Area;PO Box 157;Hoonah;AK;99829;0157;(907)945-3613;43;Rural: Remote;No;No;Yes;Yes;127.00000;10.81000;11.7000000;108.00000;0.00000
020000300767;AK-32-329010;0200003;AK-32;04;08;Hooper Bay Charter School;Lower Yukon School District;†;PO BOX 249;HOOPER BAY;AK;99604;;(907)758-4015;†;N;Yes;†;†;†;†;†;†;†;†
020000300219;AK-32-320070;0200003;AK-32;PK;12;Hooper Bay School;Lower Yukon School District;Kusilvak Census Area;PO Box 249;Hooper Bay;AK;99604;;(907)758-1200;43;Rural: Remote;No;No;Yes;Yes;482.00000;24.00000;20.1000000;482.00000;0.00000
020039000159;AK-24-240010;0200390;AK-24;PK;12;Hope School;Kenai Peninsula Borough School District;Kenai Peninsula Borough;PO Box 47;Hope;AK;99605;;(907)782-3202;42;Rural: Distant;No;No;Yes;No;16.00000;2.08000;7.7000000;†;†
020015000046;AK-25-250010;0200150;AK-25;PK;06;Houghtaling Elementary;Ketchikan Gateway Borough School District;Ketchikan Gateway Borough;333 Schoenbar Rd;Ketchikan;AK;99901;;(907)225-4128;33;Town: Remote;No;No;Yes;Yes;394.00000;27.60000;14.3000000;144.00000;31.00000
020051000586;AK-33-330250;0200510;AK-33;06;12;Houston Jr./Sr. High School;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;PO Box 940315;Houston;AK;99694;;(907)892-9400;42;Rural: Distant;No;No;Yes;Yes;336.00000;44.50000;7.6000000;336.00000;0.00000
020051000450;AK-33-330450;0200510;AK-33;06;08;Houston Middle School;Matanuska-Susitna Borough School District;Matanuska-Susitna Borough;PO Box 520920;Big Lake;AK;99652;;(907)892-9500;42;Rural: Distant;No;No;Yes;Yes;355.00000;0.05000;7100.0000000;†;†
020070000314;AK-44-440020;0200700;AK-44;PK;12;Howard Valentine Coffman Cove School;Southeast Island School District;Prince of Wales-Hyder Census Area;Box 18002;Coffman Cove;AK;99918;;(907)329-2244;43;Rural: Remote;No;No;Yes;Yes;17.00000;1.99000;8.5000000;9.00000;0.00000
020018000082;AK-05-050420;0200180;AK-05;PK;06;Huffman Elementary;Anchorage School District;Anchorage Municipality;12000 Lorraine S;Anchorage;AK;99516;2100;(907)742-5650;11;City: Large;No;No;No;†;411.00000;24.33000;16.9000000;66.00000;9.00000
020060000267;AK-16-160180;0200600;AK-16;PK;06;Hunter Elementary;Fairbanks North Star Borough School District;Fairbanks North Star Borough;1630 Gillam Way;Fairbanks;AK;99701;6048;(907)456-5775;13;City: Small;No;No;Yes;Yes;377.00000;22.00000;17.1000000;207.00000;46.00000
